reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sentiment,case_folding,clean,token,normalization,normalization_join,stemming,cleaning
ae092cbb-346b-4e4b-84d2-2c2b24deb173,kenkin channel,https://play-lh.googleusercontent.com/a-/ALV-UjUY-2JNoVIXbc9Fqtggc2CYD7xW419OSrZv_oe1Lgejv-Lhjrht,"Aplikasi bagus .. rata"" drivernya baik baik .. maps juga akurat hrga murah ..",5,1,6.4.0,2024-02-02 13:34:08,,,6.4.0,positive,"aplikasi bagus .. rata"" drivernya baik baik .. maps juga akurat hrga murah ..",aplikasi bagus rata drivernya baik baik maps juga akurat hrga murah ,"['aplikasi', 'bagus', 'rata', 'drivernya', 'baik', 'baik', 'maps', 'juga', 'akurat', 'hrga', 'murah']","['aplikasi', 'bagus', 'rata', 'drivernya', 'baik', 'baik', 'maps', 'juga', 'akurat', 'harga', 'murah']",aplikasi bagus rata drivernya baik baik maps juga akurat harga murah,"['aplikasi', 'bagus', 'rata', 'driver', 'baik', 'baik', 'maps', 'juga', 'akurat', 'harga', 'murah']",aplikasi bagus rata driver baik baik maps juga akurat harga murah
c67f6db7-7242-4088-ba2b-9457fea76975,Tri okt,https://play-lh.googleusercontent.com/a-/ALV-UjVIfpVTnnp0JVkrHGrwvzn4ku0NHqopN5nEd9A207cdzEcV_5B2,"Titik koordinat penjemputan tidak sesuai atau tidak pas dengan consumer. Drivernya kebablasan. Lama waktu penjemputan sangat lama, mungkin karena driver belum terlalu banyak, jadi jarak antar costumer dengan driver jauh jauh. Menu makanannya belum terlalu banyak Untuk harga termasuk yg murah diantara jasa yg lain, cocok untuk anak kos sangat merakyat, terimakasih",3,0,,2024-01-31 16:49:16,,,,positive,"titik koordinat penjemputan tidak sesuai atau tidak pas dengan consumer. drivernya kebablasan. lama waktu penjemputan sangat lama, mungkin karena driver belum terlalu banyak, jadi jarak antar costumer dengan driver jauh jauh. menu makanannya belum terlalu banyak untuk harga termasuk yg murah diantara jasa yg lain, cocok untuk anak kos sangat merakyat, terimakasih",titik koordinat penjemputan tidak sesuai atau tidak pas dengan consumer drivernya kebablasan lama waktu penjemputan sangat lama mungkin karena driver belum terlalu banyak jadi jarak antar costumer dengan driver jauh jauh menu makanannya belum terlalu banyak untuk harga termasuk yg murah diantara jasa yg lain cocok untuk anak kos sangat merakyat terimakasih,"['titik', 'koordinat', 'penjemputan', 'tidak', 'sesuai', 'atau', 'tidak', 'pas', 'dengan', 'consumer', 'drivernya', 'kebablasan', 'lama', 'waktu', 'penjemputan', 'sangat', 'lama', 'mungkin', 'karena', 'driver', 'belum', 'terlalu', 'banyak', 'jadi', 'jarak', 'antar', 'costumer', 'dengan', 'driver', 'jauh', 'jauh', 'menu', 'makanannya', 'belum', 'terlalu', 'banyak', 'untuk', 'harga', 'termasuk', 'yg', 'murah', 'diantara', 'jasa', 'yg', 'lain', 'cocok', 'untuk', 'anak', 'kos', 'sangat', 'merakyat', 'terimakasih']","['titik', 'koordinat', 'penjemputan', 'tidak', 'sesuai', 'atau', 'tidak', 'pas', 'dengan', 'consumer', 'drivernya', 'kebablasan', 'lama', 'waktu', 'penjemputan', 'sangat', 'lama', 'mungkin', 'karena', 'driver', 'belum', 'terlalu', 'banyak', 'jadi', 'jarak', 'antar', 'costumer', 'dengan', 'driver', 'jauh', 'jauh', 'menu', 'makanannya', 'belum', 'terlalu', 'banyak', 'untuk', 'harga', 'termasuk', 'yang', 'murah', 'diantara', 'jasa', 'yang', 'lakan', 'cocok', 'untuk', 'anak', 'kos', 'sangat', 'merakyat', 'terima', 'kasih']",titik koordinat penjemputan tidak sesuai atau tidak pas dengan consumer drivernya kebablasan lama waktu penjemputan sangat lama mungkin karena driver belum terlalu banyak jadi jarak antar costumer dengan driver jauh jauh menu makanannya belum terlalu banyak untuk harga termasuk yang murah diantara jasa yang lakan cocok untuk anak kos sangat merakyat terima kasih,"['titik', 'koordinat', 'jemput', 'tidak', 'sesuai', 'atau', 'tidak', 'pas', 'dengan', 'consumer', 'driver', 'bablas', 'lama', 'waktu', 'jemput', 'sangat', 'lama', 'mungkin', 'karena', 'driver', 'belum', 'terlalu', 'banyak', 'jadi', 'jarak', 'antar', 'costumer', 'dengan', 'driver', 'jauh', 'jauh', 'menu', 'makan', 'belum', 'terlalu', 'banyak', 'untuk', 'harga', 'masuk', 'yang', 'murah', 'antara', 'jasa', 'yang', 'lak', 'cocok', 'untuk', 'anak', 'kos', 'sangat', 'merakyat', 'terima', 'kasih']",titik koordinat jemput tidak sesuai atau tidak pas dengan consumer driver bablas lama waktu jemput sangat lama mungkin karena driver belum terlalu banyak jadi jarak antar costumer dengan driver jauh jauh menu makan belum terlalu banyak untuk harga masuk yang murah antara jasa yang lak cocok untuk anak kos sangat merakyat terima kasih
bbc31ae5-7599-4890-9b67-53c784a3bc04,Ninda Nurul Fatikha,https://play-lh.googleusercontent.com/a-/ALV-UjUxXvcqYM4Yme6515-oxAVVD_oWSiwrdPubjvQmp-uas7siOD13sQ,bintang dua untuk kegercepan maps yg di aplikasi kurang akurat,2,0,6.4.0,2024-01-30 10:09:18,,,6.4.0,negative,bintang dua untuk kegercepan maps yg di aplikasi kurang akurat,bintang dua untuk kegercepan maps yg di aplikasi kurang akurat,"['bintang', 'dua', 'untuk', 'kegercepan', 'maps', 'yg', 'di', 'aplikasi', 'kurang', 'akurat']","['bintang', 'dua', 'untuk', 'kegercepan', 'maps', 'yang', 'di', 'aplikasi', 'kurang', 'akurat']",bintang dua untuk kegercepan maps yang di aplikasi kurang akurat,"['bintang', 'dua', 'untuk', 'kegercepan', 'maps', 'yang', 'di', 'aplikasi', 'kurang', 'akurat']",bintang dua untuk kegercepan maps yang di aplikasi kurang akurat
402e20fd-719b-4275-9427-a4bfe3fa4646,usraan Id,https://play-lh.googleusercontent.com/a/ACg8ocJNQA5SA-pftS2v1CmXtgvNx8jofrK11fFqIUf998YQdmNUgQ=mo,Driver ny susah dicari,4,0,6.4.0,2024-01-28 22:58:12,,,6.4.0,negative,driver ny susah dicari,driver ny susah dicari,"['driver', 'ny', 'susah', 'dicari']","['driver', 'nya', 'susah', 'dicari']",driver nya susah dicari,"['driver', 'nya', 'susah', 'cari']",driver nya susah cari
8a2af6e0-f923-431d-b691-a077e1100d0c,Rahmat Hidayat,https://play-lh.googleusercontent.com/a-/ALV-UjVLFzm7JZwrOgejGp9DAccB1-A27VdvYNk92TtTHvgHXXZembE,"Aplikasi nya tidak bagus, karena ketika pesan Jogja Car. Driver selalu alasan jauh dan minta cancel",1,6,6.4.0,2024-01-28 10:35:44,,,6.4.0,negative,"aplikasi nya tidak bagus, karena ketika pesan jogja car. driver selalu alasan jauh dan minta cancel",aplikasi nya tidak bagus karena ketika pesan jogja car driver selalu alasan jauh dan minta cancel,"['aplikasi', 'nya', 'tidak', 'bagus', 'karena', 'ketika', 'pesan', 'jogja', 'car', 'driver', 'selalu', 'alasan', 'jauh', 'dan', 'minta', 'cancel']","['aplikasi', 'nya', 'tidak', 'bagus', 'karena', 'ketika', 'pesan', 'jogjacar', 'driver', 'selalu', 'alasan', 'jauh', 'dan', 'minta', 'batal']",aplikasi nya tidak bagus karena ketika pesan jogjacar driver selalu alasan jauh dan minta batal,"['aplikasi', 'nya', 'tidak', 'bagus', 'karena', 'ketika', 'pesan', 'jogjacar', 'driver', 'selalu', 'alasan', 'jauh', 'dan', 'minta', 'batal']",aplikasi nya tidak bagus karena ketika pesan jogjacar driver selalu alasan jauh dan minta batal
75655fd1-a868-4ac9-abaa-04893c14cf36,Farri Purnawan,https://play-lh.googleusercontent.com/a-/ALV-UjXJ_LElpj7xiNDbrW-mISvRKOLEmRlN2PJL60esC-DC1X9VRR0,Belum diperbahuri ...pesen buger king di pakuwon tpi uda enggga ada,1,1,6.4.0,2024-01-27 17:57:01,,,6.4.0,neutral,belum diperbahuri ...pesen buger king di pakuwon tpi uda enggga ada,belum diperbahuri pesen buger king di pakuwon tpi uda enggga ada,"['belum', 'diperbahuri', 'pesen', 'buger', 'king', 'di', 'pakuwon', 'tpi', 'uda', 'enggga', 'ada']","['belum', 'diperbahuri', 'pesan', 'buger', 'king', 'di', 'pakuwon', 'tetapi', 'sudah', 'tidak', 'ada']",belum diperbahuri pesan buger king di pakuwon tetapi sudah tidak ada,"['belum', 'diperbahuri', 'pesan', 'buger', 'king', 'di', 'pakuwon', 'tetapi', 'sudah', 'tidak', 'ada']",belum diperbahuri pesan buger king di pakuwon tetapi sudah tidak ada
9c2fb1db-16d4-4892-a10b-d1bf67ce41e2,Vany Rangkae,https://play-lh.googleusercontent.com/a/ACg8ocIq0_lq-Z-3ZrkF2kcm5_xgKTwqXtfrs6gy7OxpFzOxXNZdQQ=mo,Driver jauh apk kadang keluar sendiri.,1,0,,2024-01-24 11:58:48,,,,negative,driver jauh apk kadang keluar sendiri.,driver jauh apk kadang keluar sendiri ,"['driver', 'jauh', 'apk', 'kadang', 'keluar', 'sendiri']","['driver', 'jauh', 'aplikasi', 'kadang', 'keluar', 'sendiri']",driver jauh aplikasi kadang keluar sendiri,"['driver', 'jauh', 'aplikasi', 'kadang', 'keluar', 'sendiri']",driver jauh aplikasi kadang keluar sendiri
8a17348c-7fa5-4d1d-88a6-89d93984771d,Aris Wibowo,https://play-lh.googleusercontent.com/a-/ALV-UjXjhKQzd-xzKb1v2W-hUXl8p8o-aIT8FcuVo9dnv3vlQ0B40bbN,mohon aplikasinya diperbaiki kasihan customer dan drivernya. ambil penumpangnya kejauhan dan aplikasi tiba2 keluar sendiri. dan driver dan customer g bs cancel sendiri.,2,8,6.4.0,2024-01-24 09:18:48,,,6.4.0,negative,mohon aplikasinya diperbaiki kasihan customer dan drivernya. ambil penumpangnya kejauhan dan aplikasi tiba2 keluar sendiri. dan driver dan customer g bs cancel sendiri.,mohon aplikasinya diperbaiki kasihan customer dan drivernya ambil penumpangnya kejauhan dan aplikasi tiba keluar sendiri dan driver dan customer g bs cancel sendiri ,"['mohon', 'aplikasinya', 'diperbaiki', 'kasihan', 'customer', 'dan', 'drivernya', 'ambil', 'penumpangnya', 'kejauhan', 'dan', 'aplikasi', 'tiba', 'keluar', 'sendiri', 'dan', 'driver', 'dan', 'customer', 'g', 'bs', 'cancel', 'sendiri']","['mohon', 'aplikasinya', 'diperbaiki', 'kasihan', 'customer', 'dan', 'drivernya', 'ambil', 'penumpangnya', 'kejauhan', 'dan', 'aplikasi', 'tiba', 'keluar', 'sendiri', 'dan', 'driver', 'dan', 'customer', 'tidak', 'bisa', 'batal', 'sendiri']",mohon aplikasinya diperbaiki kasihan customer dan drivernya ambil penumpangnya kejauhan dan aplikasi tiba keluar sendiri dan driver dan customer tidak bisa batal sendiri,"['mohon', 'aplikasi', 'perbaiki', 'kasihan', 'customer', 'dan', 'driver', 'ambil', 'penumpang', 'jauh', 'dan', 'aplikasi', 'tiba', 'keluar', 'sendiri', 'dan', 'driver', 'dan', 'customer', 'tidak', 'bisa', 'batal', 'sendiri']",mohon aplikasi perbaiki kasihan customer dan driver ambil penumpang jauh dan aplikasi tiba keluar sendiri dan driver dan customer tidak bisa batal sendiri
65bf2fb8-791a-4a0a-9320-4b8da49bbbec,niken retnosari,https://play-lh.googleusercontent.com/a/ACg8ocIvXR7DnLaOyCk-nixH12_omHN18zgLo8vg-oUUz4fWu7mFFg=mo,"pertama kali order pake jogjakita, driver ramah dan baik",5,0,6.4.0,2024-01-24 06:49:49,,,6.4.0,positive,"pertama kali order pake jogjakita, driver ramah dan baik",pertama kali order pake jogjakita driver ramah dan baik,"['pertama', 'kali', 'order', 'pake', 'jogjakita', 'driver', 'ramah', 'dan', 'baik']","['pertama', 'kali', 'order', 'pakai', 'jogjakita', 'driver', 'ramah', 'dan', 'baik']",pertama kali order pakai jogjakita driver ramah dan baik,"['pertama', 'kali', 'order', 'pakai', 'jogjakita', 'driver', 'ramah', 'dan', 'baik']",pertama kali order pakai jogjakita driver ramah dan baik
f731c4a9-816a-4a9e-936e-8ce5936e3718,Rajo Alamando,https://play-lh.googleusercontent.com/a-/ALV-UjW8NyFK3K5Ch2SVxA7wJsBP4gLqpMawulVumROeAwroTC-30Asz,aplikasi ojol lokal jogja keren dan murah,5,0,6.3.0,2024-01-16 10:52:32,,,6.3.0,positive,aplikasi ojol lokal jogja keren dan murah,aplikasi ojol lokal jogja keren dan murah,"['aplikasi', 'ojol', 'lokal', 'jogja', 'keren', 'dan', 'murah']","['aplikasi', 'ojol', 'lokal', 'jogja', 'keren', 'dan', 'murah']",aplikasi ojol lokal jogja keren dan murah,"['aplikasi', 'ojol', 'lokal', 'jogja', 'keren', 'dan', 'murah']",aplikasi ojol lokal jogja keren dan murah
6edd1b2a-c6d1-4d6a-8244-6f6d754980f0,Rosyid Hanif Fauzi,https://play-lh.googleusercontent.com/a-/ALV-UjX3vjakxDYv6GBtH8Yz-zgY-zgEyhoGju_KllwiNLb7EmoZv34G,tarif sesuai layanan,4,0,6.3.0,2024-01-10 15:32:26,,,6.3.0,positive,tarif sesuai layanan,tarif sesuai layanan,"['tarif', 'sesuai', 'layanan']","['tarif', 'sesuai', 'layanan']",tarif sesuai layanan,"['tarif', 'sesuai', 'layanan']",tarif sesuai layanan
6c9f734c-05f6-4e3a-a3c4-5f68c63cc3be,Afnan Bastian,https://play-lh.googleusercontent.com/a-/ALV-UjWcImWoKEbOPHNwDEv_9aH_fP_gFK4zW5p5jA-2v0h0zKvI_k3_,"driver bagus, respon cepat",5,0,6.3.0,2024-01-03 17:21:18,,,6.3.0,positive,"driver bagus, respon cepat",driver bagus respon cepat,"['driver', 'bagus', 'respon', 'cepat']","['driver', 'bagus', 'respon', 'cepat']",driver bagus respon cepat,"['driver', 'bagus', 'respon', 'cepat']",driver bagus respon cepat
440a862c-4436-4bdc-8f99-0bc41580abbe,Hamdani Fhadillah,https://play-lh.googleusercontent.com/a-/ALV-UjUWi2b_fsK9n8wlvy3XYUKIR8Abg53DuNNxaMGbrKGq4x5nm6uJ,"Saya pesan dari kos saya ke stasiun tidak menemukan driver, pembyaran melalui gopay dan saldonya tidak refund. Bagaimana ini ?",1,1,6.3.0,2024-01-03 05:16:17,,,6.3.0,negative,"saya pesan dari kos saya ke stasiun tidak menemukan driver, pembyaran melalui gopay dan saldonya tidak refund. bagaimana ini ?",saya pesan dari kos saya ke stasiun tidak menemukan driver pembyaran melalui gopay dan saldonya tidak refund bagaimana ini ,"['saya', 'pesan', 'dari', 'kos', 'saya', 'ke', 'stasiun', 'tidak', 'menemukan', 'driver', 'pembyaran', 'melalui', 'gopay', 'dan', 'saldonya', 'tidak', 'refund', 'bagaimana', 'ini']","['saya', 'pesan', 'dari', 'kos', 'saya', 'ke', 'stasiun', 'tidak', 'menemukan', 'driver', 'pembayaran', 'melalui', 'gopay', 'dan', 'saldonya', 'tidak', 'refund', 'bagaimana', 'ini']",saya pesan dari kos saya ke stasiun tidak menemukan driver pembayaran melalui gopay dan saldonya tidak refund bagaimana ini,"['saya', 'pesan', 'dari', 'kos', 'saya', 'ke', 'stasiun', 'tidak', 'temu', 'driver', 'bayar', 'lalu', 'gopay', 'dan', 'saldo', 'tidak', 'refund', 'bagaimana', 'ini']",saya pesan dari kos saya ke stasiun tidak temu driver bayar lalu gopay dan saldo tidak refund bagaimana ini
4de9881f-45d0-4e02-95bb-457a25661d1a,Anugrah Sanharto,https://play-lh.googleusercontent.com/a-/ALV-UjVDObSy86JbIp16x2cST81rzoMRt8-zDNVeODoMsjzbOdDn4iIb,Mau daftar malah kelap kelip hp... aplikasi nya perbaiki lagi gan Masa sudah beberapa kali install tetap ngeblank saat coba daftar,2,0,6.3.0,2023-12-30 07:40:12,,,6.3.0,negative,mau daftar malah kelap kelip hp... aplikasi nya perbaiki lagi gan masa sudah beberapa kali install tetap ngeblank saat coba daftar,mau daftar malah kelap kelip hp aplikasi nya perbaiki lagi gan masa sudah beberapa kali install tetap ngeblank saat coba daftar,"['mau', 'daftar', 'malah', 'kelap', 'kelip', 'hp', 'aplikasi', 'nya', 'perbaiki', 'lagi', 'gan', 'masa', 'sudah', 'beberapa', 'kali', 'install', 'tetap', 'ngeblank', 'saat', 'coba', 'daftar']","['mau', 'daftar', 'malah', 'kelap', 'kelip', 'hp', 'aplikasi', 'nya', 'perbaiki', 'lagi', 'gan', 'masa', 'sudah', 'beberapa', 'kali', 'install', 'tetap', 'ngeblank', 'saat', 'coba', 'daftar']",mau daftar malah kelap kelip hp aplikasi nya perbaiki lagi gan masa sudah beberapa kali install tetap ngeblank saat coba daftar,"['mau', 'daftar', 'malah', 'kelap', 'kelip', 'hp', 'aplikasi', 'nya', 'perbaiki', 'lagi', 'gan', 'masa', 'sudah', 'beberapa', 'kali', 'install', 'tetap', 'ngeblank', 'saat', 'coba', 'daftar']",mau daftar malah kelap kelip hp aplikasi nya perbaiki lagi gan masa sudah beberapa kali install tetap ngeblank saat coba daftar
5abb7433-f271-435f-8aa7-54406c1aecd5,Little Baixian,https://play-lh.googleusercontent.com/a-/ALV-UjUOGX4WRsTL9q5ItA6BM02qrtoNpil2kcCfEiN48V26dRESImoy,Pertama kali pesan bagus. Cuma ketika buka pesan malah bug. Dan keluar dr aplikasi sendiri. Semoga segera diperbaiki ya kak,4,5,6.3.0,2023-12-27 18:03:03,,,6.3.0,negative,pertama kali pesan bagus. cuma ketika buka pesan malah bug. dan keluar dr aplikasi sendiri. semoga segera diperbaiki ya kak,pertama kali pesan bagus cuma ketika buka pesan malah bug dan keluar dr aplikasi sendiri semoga segera diperbaiki ya kak,"['pertama', 'kali', 'pesan', 'bagus', 'cuma', 'ketika', 'buka', 'pesan', 'malah', 'bug', 'dan', 'keluar', 'dr', 'aplikasi', 'sendiri', 'semoga', 'segera', 'diperbaiki', 'ya', 'kak']","['pertama', 'kali', 'pesan', 'bagus', 'cuma', 'ketika', 'buka', 'pesan', 'malah', 'error', 'dan', 'keluar', 'dari', 'aplikasi', 'sendiri', 'semoga', 'segera', 'diperbaiki', 'ya', 'kak']",pertama kali pesan bagus cuma ketika buka pesan malah error dan keluar dari aplikasi sendiri semoga segera diperbaiki ya kak,"['pertama', 'kali', 'pesan', 'bagus', 'cuma', 'ketika', 'buka', 'pesan', 'malah', 'error', 'dan', 'keluar', 'dari', 'aplikasi', 'sendiri', 'semoga', 'segera', 'perbaiki', 'ya', 'kak']",pertama kali pesan bagus cuma ketika buka pesan malah error dan keluar dari aplikasi sendiri semoga segera perbaiki ya kak
9acba3b3-3737-49ac-931a-d0cda107eb94,Khanza Malika Az Zahra,https://play-lh.googleusercontent.com/a-/ALV-UjUmHA_yA7Z5qO5kPKKwfq_wA88Lpj47oi87b-100klrUv67BAHh,"aplikasi suka keluar secara tiba-tiba, padahal sudah update & bersihkan cache. sampai sekarang belum bisa masuk ke aplikasinya lagi karena keluar terus",1,4,6.3.0,2023-12-26 15:07:09,,,6.3.0,negative,"aplikasi suka keluar secara tiba-tiba, padahal sudah update & bersihkan cache. sampai sekarang belum bisa masuk ke aplikasinya lagi karena keluar terus",aplikasi suka keluar secara tiba tiba padahal sudah update bersihkan cache sampai sekarang belum bisa masuk ke aplikasinya lagi karena keluar terus,"['aplikasi', 'suka', 'keluar', 'secara', 'tiba', 'tiba', 'padahal', 'sudah', 'update', 'bersihkan', 'cache', 'sampai', 'sekarang', 'belum', 'bisa', 'masuk', 'ke', 'aplikasinya', 'lagi', 'karena', 'keluar', 'terus']","['aplikasi', 'suka', 'keluar', 'secara', 'tiba', 'tiba', 'padahal', 'sudah', 'perbarui', 'bersihkan', 'cache', 'sampai', 'sekarang', 'belum', 'bisa', 'masuk', 'ke', 'aplikasinya', 'lagi', 'karena', 'keluar', 'terus']",aplikasi suka keluar secara tiba tiba padahal sudah perbarui bersihkan cache sampai sekarang belum bisa masuk ke aplikasinya lagi karena keluar terus,"['aplikasi', 'suka', 'keluar', 'cara', 'tiba', 'tiba', 'padahal', 'sudah', 'baru', 'sih', 'cache', 'sampai', 'sekarang', 'belum', 'bisa', 'masuk', 'ke', 'aplikasi', 'lagi', 'karena', 'keluar', 'terus']",aplikasi suka keluar cara tiba tiba padahal sudah baru sih cache sampai sekarang belum bisa masuk ke aplikasi lagi karena keluar terus
cc9eb9f0-60b2-499d-9044-643c591a33b8,21 Teo,https://play-lh.googleusercontent.com/a/ACg8ocIIMHIYhMT_hINAIkmBHeGY0HGUGcDrn8XxVL9wqHu6G9b3iEc=mo,"Aplikasi tidak mendukung pembayaran non cash dan pesanan tidak bisa di cancel, sangat menyusahkan, harus bayar pake cash dan harus ambil uang dulu ke ATM",1,3,6.3.0,2023-12-23 19:13:56,,,6.3.0,negative,"aplikasi tidak mendukung pembayaran non cash dan pesanan tidak bisa di cancel, sangat menyusahkan, harus bayar pake cash dan harus ambil uang dulu ke atm",aplikasi tidak mendukung pembayaran non cash dan pesanan tidak bisa di cancel sangat menyusahkan harus bayar pake cash dan harus ambil uang dulu ke atm,"['aplikasi', 'tidak', 'mendukung', 'pembayaran', 'non', 'cash', 'dan', 'pesanan', 'tidak', 'bisa', 'di', 'cancel', 'sangat', 'menyusahkan', 'harus', 'bayar', 'pake', 'cash', 'dan', 'harus', 'ambil', 'uang', 'dulu', 'ke', 'atm']","['aplikasi', 'tidak', 'mendukung', 'pembayaran', 'tidak', 'tunai', 'dan', 'pesanan', 'tidak', 'bisa', 'di', 'batal', 'sangat', 'menyusahkan', 'harus', 'bayar', 'pakai', 'tunai', 'dan', 'harus', 'ambil', 'uang', 'dulu', 'ke', 'atm']",aplikasi tidak mendukung pembayaran tidak tunai dan pesanan tidak bisa di batal sangat menyusahkan harus bayar pakai tunai dan harus ambil uang dulu ke atm,"['aplikasi', 'tidak', 'dukung', 'bayar', 'tidak', 'tunai', 'dan', 'pesanan', 'tidak', 'bisa', 'di', 'batal', 'sangat', 'susah', 'harus', 'bayar', 'pakai', 'tunai', 'dan', 'harus', 'ambil', 'uang', 'dulu', 'ke', 'atm']",aplikasi tidak dukung bayar tidak tunai dan pesanan tidak bisa di batal sangat susah harus bayar pakai tunai dan harus ambil uang dulu ke atm
7686077f-3202-4df0-8194-dde8d54965b0,Imam Rudiharso,https://play-lh.googleusercontent.com/a-/ALV-UjVi9fR-yXf0KCqpQT2OOFqE6avpGjsXgRdzOb26Js6SWhNWLXjj,percuma dapat koin 100 ngga bisa di uangkan dan ngga bakal bisa di pake . apalagi yg di jakarta mana ada Jogja di jakarta,1,0,,2023-12-23 04:52:47,,,,negative,percuma dapat koin 100 ngga bisa di uangkan dan ngga bakal bisa di pake . apalagi yg di jakarta mana ada jogja di jakarta,percuma dapat koin ngga bisa di uangkan dan ngga bakal bisa di pake apalagi yg di jakarta mana ada jogja di jakarta,"['percuma', 'dapat', 'koin', 'ngga', 'bisa', 'di', 'uangkan', 'dan', 'ngga', 'bakal', 'bisa', 'di', 'pake', 'apalagi', 'yg', 'di', 'jakarta', 'mana', 'ada', 'jogja', 'di', 'jakarta']","['percuma', 'dapat', 'kokan', 'tidak', 'bisa', 'di', 'uangkan', 'dan', 'tidak', 'bakal', 'bisa', 'di', 'pakai', 'apalagi', 'yang', 'di', 'jakarta', 'mana', 'ada', 'jogja', 'di', 'jakarta']",percuma dapat kokan tidak bisa di uangkan dan tidak bakal bisa di pakai apalagi yang di jakarta mana ada jogja di jakarta,"['percuma', 'dapat', 'kok', 'tidak', 'bisa', 'di', 'uang', 'dan', 'tidak', 'bakal', 'bisa', 'di', 'pakai', 'apalagi', 'yang', 'di', 'jakarta', 'mana', 'ada', 'jogja', 'di', 'jakarta']",percuma dapat kok tidak bisa di uang dan tidak bakal bisa di pakai apalagi yang di jakarta mana ada jogja di jakarta
f949a6cb-bbbe-4ea5-84ae-35f6d7702d39,Runi Runi,https://play-lh.googleusercontent.com/a/ACg8ocK2_sGPDEkyta45xKMLYGCFw6pID3QLHa-4oJ4GnlB6hnd65co=mo,sipp 👍👍,5,0,6.3.0,2023-12-17 09:23:57,,,6.3.0,positive,sipp 👍👍,sipp ,['sipp'],['ok'],ok,['ok'],ok
7d79b044-458e-4794-8ef2-1ba2f02f497c,Ranti Rifa'atul Mufarrohah,https://play-lh.googleusercontent.com/a-/ALV-UjUmrD0DHFqap7O12IeJ95IqyBXWdDJAHo6heVspsVMMRaF_N_6H,good,5,0,6.3.0,2023-12-16 21:45:59,,,6.3.0,positive,good,good,['good'],['bagus'],bagus,['bagus'],bagus
f6225feb-0ddd-44cd-9d56-4c4479fbea89,Condol Wirog,https://play-lh.googleusercontent.com/a/ACg8ocK-UDpfHFoww8d7QKt7jKU5j9H2Zof8fd99SWb11wdKhSks9JCJ=mo,Mau cancel krn slh almt g bisa cancel. Msa mau cancel hrus wa dlu..ksanya mksa bgt g bs cancel,1,0,,2023-12-14 15:01:09,,,,negative,mau cancel krn slh almt g bisa cancel. msa mau cancel hrus wa dlu..ksanya mksa bgt g bs cancel,mau cancel krn slh almt g bisa cancel msa mau cancel hrus wa dlu ksanya mksa bgt g bs cancel,"['mau', 'cancel', 'krn', 'slh', 'almt', 'g', 'bisa', 'cancel', 'msa', 'mau', 'cancel', 'hrus', 'wa', 'dlu', 'ksanya', 'mksa', 'bgt', 'g', 'bs', 'cancel']","['mau', 'batal', 'karena', 'salah', 'alamat', 'tidak', 'bisa', 'batal', 'masa', 'mau', 'batal', 'harus', 'whatsapp', 'dulu', 'kesannya', 'maksa', 'banget', 'tidak', 'bisa', 'batal']",mau batal karena salah alamat tidak bisa batal masa mau batal harus whatsapp dulu kesannya maksa banget tidak bisa batal,"['mau', 'batal', 'karena', 'salah', 'alamat', 'tidak', 'bisa', 'batal', 'masa', 'mau', 'batal', 'harus', 'whatsapp', 'dulu', 'kesan', 'maksa', 'banget', 'tidak', 'bisa', 'batal']",mau batal karena salah alamat tidak bisa batal masa mau batal harus whatsapp dulu kesan maksa banget tidak bisa batal
